Data,Adreça,Adreça geo,Hora,Entitat,Latitude,Longitude
18/10/2018,"C/ Nou de la Rambla, 99","Carrer Nou de la Rambla, 99, 08001 Barcelona, Spain",Ara mateix,️  Raval Resistim,41.3754129,2.1707559
22/10/2018,"C/ de la Mare Eterna, 34","Carrer de la Mare Eterna, 34, 08030 Barcelona, Spain",9:00,"️  500x20, Sindicat d'Habitatge de Sant Andreu",41.4348621,2.2033626
22/10/2018,"C/ del Foc Follet, 59","Carrer del Foc Follet, 59, 08030 Barcelona, Spain",9:30,️  500x20,41.4345239,2.2046711
22/10/2018,"C/ de Claramunt, 1","Carrer de Claramunt, 1, 08030 Barcelona, Spain",10:00,️  500x20,41.4367599,2.2035704
22/10/2018,"C/ d'Aiguablava, 53","Carrer d'Aiguablava, 53, 08042 Barcelona, Spain",9:30,️  500x20,41.4492496,2.1818269
22/10/2018,"C/ del Foc Follet, 59","Carrer del Foc Follet, 59, 08030 Barcelona, Spain",9:15,️  PAH Barcelona,41.4345239,2.2046711
23/10/2018,"C/ d'Espriu, 19","Carrer de Salvador Espriu, 19, 08005 Barcelona, Spain",9:00,️  PAHV Gramenet,41.3877209,2.1950999
23/10/2018,"C/ del Dr. Aiguader, 6","Carrer del Dr. Aiguader, 6, 08003 Barcelona, Spain",12:00,️  Comissió d'Habitatge de la Barceloneta,41.382109,2.187041
23/10/2018,"C/ de'n Roig, 30","Carrer d'En Roig, 30, 08001 Barcelona, Spain",9:00h,️  Stop Desnonaments Raval,41.3808526,2.168645
23/10/2018,"C/ de'n Roig, 11bis","Barcelona, Spain",9:30h,️  Stop Desnonaments Raval,41.3850639,2.1734035
23/10/2018,"C/ Lleó, 1","Carrer de Pelai, 22, 24, 08001 Barcelona, Spain",10:30h,️  Stop Desnonaments Raval,41.3856463,2.1662808
23/10/2018,"C/ Nou de Dulce, 12","Carrer Nou de Dulce, 12, 08001 Barcelona, Spain",10:45h,️  Stop Desnonaments Raval,41.381012,2.1639705
23/10/2018,"C/ Manso, 41","Carrer de Manso, 41, 08015 Barcelona, Spain",Ara mateix,SdB Poble Sec,41.3773339,2.1612774
24/10/2018,"C/ de Felip II, 231","Carrer de Felip II, 231, 08027 Barcelona, Spain",9:00,️  PAC Badalona,41.4272952,2.1776703
24/10/2018,"C/ de Lepant, 238","Carrer de Lepant, 238, 08013 Barcelona, Spain",10:00,️  PAH Barcelona,41.402534,2.179401
24/10/2018,"C/ Sant Pere Mitjà, 1","Carrer de Sant Pere Mitjà, 1, 08003 Barcelona, Spain",9:00,️  PAH Barcelona i Resistim al Gòtic,41.3870328,2.1762984
26/10/2018,"C/ d'Amílcar, 125","Carrer d'Amílcar, 125, 08032 Barcelona, Spain",A partir de les 8:30,️  CAOS La Llamborda,41.4253259,2.1725698
26/10/2018,"C/ de les Agudes, 38","Carrer de les Agudes, 38, 08033 Barcelona, Spain",A partir de les 9:00,️  AVV Ciutat Meridiana,41.4618317,2.1772348
26/10/2018,"Av. Rasos de Peguera, 110","Av. dels Rasos de Peguera, 110, 08033 Barcelona, Spain",A partir de les 9:00,️  AVV Ciutat Meridiana,41.46057,2.17603
26/10/2018,"C/ Alzina, 56","Carrer de l'Alzina, 56, 08024 Barcelona, Spain",A partir de les 8:00h,Oficina d'Habitatge Popular de Gràcia i Sindicat d'Habitatge de Vallcarca,41.4078189,2.1552697
26/10/2018,"Av. Miraflores, 9","Av. Miraflores, 9, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",10:45,PAH Barcelona,41.3696241,2.1115243
29/10/2018,"Av. de Sant Ildefons, 9","Av. de Sant Ildefons, 9, 08940 Cornellà de Llobregat, Barcelona, Spain",8:30,PAH de Cornellà,41.3654986,2.0832208
29/10/2018,"C/ de la Mare de Déu de Port, 385","Carrer de la Mare de Déu de Port, 385, 08038 Barcelona, Spain",8:45,PAH Barcelona,41.3636628,2.1392175
30/10/2018,"C/ de Nàpols, 18","Carrer de Nàpols, 18, 08018 Barcelona, Spain",10:30,PAHV Gramenet,41.3913211,2.1849528
30/10/2018,"C/ de Juan Valentí Escalas, 33","Carrer de Juan Valentí Escalas, 33, 08923 Santa Coloma de Gramenet, Barcelona, Spain",12:00,PAHV Gramenet,41.4475289,2.2177292
29/10/2018,"C/ de Ferlandina, 65","Carrer de Ferlandina, 65, 08001 Barcelona, Spain",9:30,Stop Desnonaments Raval,41.3815585,2.1643843
29/10/2018,"C/ de l'Hospital, 40","Carrer de l'Hospital, 40, 08001 Barcelona, Spain",9:50,Stop Desnonaments Raval,41.3808619,2.1714724
29/10/2018,"C/ del Carme, 95","Carrer del Carme, 95, 08001 Barcelona, Spain",10:30,Stop Desnonaments Raval,41.3801045,2.1669361
31/10/2018,"C/ Sant Baltasar, 16","Carrer de Sant Baltasar, 16, 08014 Barcelona, Spain",8:30h (pendent de confirmació),️  Sindicat de Llogateres,41.3716391,2.1344272
30/10/2018,"C/ de l'Hortènsia, 22","Carrer de l'Hortènsia, 22, 08004 Barcelona, Spain",11:15,PAH Barcelona,41.3698152,2.1466106
31/10/2018,"C/ de l'Argentera, 9","Av. del Marquès de l'Argentera, 9, 08003 Barcelona, Spain",A partir de les 9:00 (a confirmar).,Sindicat d'Habitatge de Vallcarca,41.3840989,2.1842452
30/10/2018,"C/ d'Àlaba, 69","Carrer d'Àlaba, 69, 08005 Barcelona, Spain",9:00,PAH Barcelona,41.3967565,2.1933155
30/10/2018,"C/ del Correu Vell, 3","Carrer del Correu Vell, 3, 08002 Barcelona, Spain",Ara mateix,Correu Vell 3,41.3814938,2.1796549
31/10/2018,"C/ Rossend Arús, 46","Carrer de Rossend Arús, 46, 08014 Barcelona, Spain",9:00h,Grup d'Habitatge de Sants,41.3720932,2.1379547
31/10/2018,"C/ de Sants, 74","Barcelona Sants, Plaça dels Països Catalans, 1, 7, 08014 Barcelona, Spain",11:00h,Grup d'Habitatge de Sants,41.3789985,2.1399129
2/11/2018,"C/ del Cadí, 39","Carrer del Cadí, 39, 08031 Barcelona, Spain",10:30,500x20,41.4327116,2.1696238
5/11/2018,"C/ de les Carretes, 63","Carrer de les Carretes, 63, 08001 Barcelona, Spain",9:45,Stop Desnonaments Raval,41.37681,2.1685001
5/11/2018,"C/ d'En Roig, 10","Carrer d'En Roig, 10, 08001 Barcelona, Spain",10:45,Stop Desnonaments Raval,41.3804855,2.168947
5/11/2018,"C/ de Sant Martí, 13","Carrer de Sant Martí, 13, 08001 Barcelona, Spain",11:15,Stop Desnonaments Raval,41.3780709,2.1688369
5/11/2018,"C/ de Sant Bertran, 8","Moll de Sant Bertran, 8, 08039 Barcelona, Spain",11:45,Stop Desnonaments Raval,41.3689533,2.1750371
5/11/2018,"Av. de les Drassanes, 29","Av. de les Drassanes, 29, 08001 Barcelona, Spain",12:00,Stop Desnonaments Raval,41.3767577,2.1721122
5/11/2018,"C/ de Blasco de Garay, 45","Carrer de Blasco de Garay, 45, 08004 Barcelona, Spain",9:00,SdB Poble Sec,41.3730194,2.1627723
5/11/2018,"C/ de Sant Pere Mitjà, 36","Carrer de Sant Pere Mitjà, 36, 08003 Barcelona, Spain",9:15,PAH Barcelona,41.3883719,2.1781178
6/11/2018,C/ Ciutat de Granada 94,"Carrer de la Ciutat de Granada, 94, 08018 Barcelona, Spain",9:00h,Comissió d'Habitatge del Poblenou,41.4004692,2.1954429
8/11/2018,"C/ de Terrassa, 24","Carrer del Miño, 112, Naves 6 y 7, 08223 Terrassa, Barcelona, Spain",9:00,PAHV Gramenet,41.5507233,2.0299211
9/11/2018,"C/ Tapioles, 47","Carrer de Tapioles, 47, 08004 Barcelona, Spain",a concretar,Sindicat de Barri de Poble Sec,41.3724884,2.1640372
7/11/2018,"C/ de Bassegoda, 27","Carrer de Bassegoda, 27, 08028 Barcelona, Spain",10:15,PAH Barcelona,41.3748347,2.1252895
8/11/2018,"C/ del Turó de la Trinitat, 35","Carrer del Turó de la Trinitat, 35, 08033 Barcelona, Spain",9:15,500x20,41.4503534,2.1902653
8/11/2018,"C/ del Cadí, 22","Carrer del Cadí, 22, 08031 Barcelona, Spain",10:00,500x20,41.4309989,2.1680774
8/11/2018,"C/ de la Jota, 81","Carrer de la Jota, 81, 08016 Barcelona, Spain",11:45,PAH Barcelona,41.4293878,2.1787834
8/11/2018,"Av. d'Escolapi Càncer, 192","Av. d'Escolapi Càncer, 192, 08033 Barcelona, Spain",11:45,AVV Ciutat Meridiana,41.4533359,2.1743678
9/11/2018,"C/ Obradors, 7","Carrer d'Obradors, 7, 08002 Barcelona, Spain",8:45,Resistim al Gòtic,41.3797881,2.1770842
9/11/2018,"C/ de la Cera, 1","Carrer de la Cera, 1, 08001 Barcelona, Spain",10:50,Raval Resisitm,41.3794063,2.1670604
9/11/2018,"C/ de la Lluna, 27","Carrer de la Lluna, 27, 08001 Barcelona, Spain",11:30,Raval Resisitm,41.3815769,2.165434
15/11/2018,"C/ de Beethoven, 29","Barcelona, Spain",11:00,PAHV Gramenet,41.3850639,2.1734035
15/11/2018,"C/ de Calaf, 10","Carrer de Calaf, 10, 08021 Barcelona, Spain",11:30,PAHV Gramenet,41.3979893,2.1448234
15/11/2018,"C/ de les Roselles, 36","Carrer de les Roselles, 36, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",12:30,PAHV Gramenet,41.3584957,2.1005613
13/11/2018,"C/Provença, 52","Carrer de Provença, 52, 08029 Barcelona, Spain",9:15h,Grup d'Habitatge de Sants,41.3827793,2.1458226
14/11/2018,C/ del Centre 5,"Plaça del Centre, 5, 08014 Barcelona, Spain",8:30h,500x20,41.3821741,2.1355969
14/11/2018,"Passeig de Valldaura, 174","Passeig de Valldaura, 174, 08042 Barcelona, Spain",8:45h,PAH Barcelona,41.4386694,2.1688907
14/11/2018,"C/ dels Argensola, 13","Carrer dels Argensola, 13, 08042 Barcelona, Spain",9:45h,PAH Barcelona,41.4454613,2.1752669
14/11/2018,"C/ Peñíscola, 31",,11:45h,PAH Barcelona,,
14/11/2018,"C/ Perafita, 61","Carrer de Perafita, 61, 08033 Barcelona, Spain",11:45h,PAH Barcelona,41.4595462,2.1703989
14/11/2018,"Av. Rasos de Peguera, 94","Av. dels Rasos de Peguera, 94, 08033 Barcelona, Spain",9:00h,AVV Ciutat Meridiana,41.46125,2.17677
15/11/2018,"C/ Sicília, 29",,9:00h,PAHV Gramanet,,
15/11/2018,"C/ Beethoven, 29","Barcelona, Spain",11:00h,PAHV Gramanet,41.3850639,2.1734035
15/11/2018,"C/ Roselles, 36","Carrer de les Roselles, 36, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",12:30h,PAHV Gramanet,41.3584957,2.1005613
15/11/2018,"C/ Calaf, 10","Carrer de Calaf, 10, 08021 Barcelona, Spain",11:30h,PAHV Gramanet,41.3979893,2.1448234
15/11/2018,"C/ Creus de Molers, 24","Carrer de la Creu dels Molers, 24, 08004 Barcelona, Spain",a confirmar,Sindicat de Barri del Poble Sec,41.3734244,2.1615017
15/11/2018,"C/ Radas, 13","Carrer de Radas, 13, 08004 Barcelona, Spain",a confirmar,Sindicat de Barri del Poble Sec,41.37411,2.1612284
15/11/2018,"C/ Magalhaes, 58","Carrer de Magalhães, 58, 08004 Barcelona, Spain",a confirmar,Sindicat de Barri del Poble Sec,41.3727479,2.1608915
14/11/2018,"C/ de Pi i Margall, 97","Carrer de Pi i Margall, 97, 08024 Barcelona, Spain",11:45,PAH Barcelona,41.4113448,2.1643924
15/11/2018,"C/ Sant Gil, 4","Carrer de Sant Gil, 4, 08001 Barcelona, Spain",9:45h,Stop Desnonaments Raval,41.3809133,2.164912
19/11/2018,"Pg. de la Mare de Déu del Coll, 66","Passeig de la Mare de Déu del Coll, 66, 08023 Barcelona, Spain",Des de les 8h (a confirmar).,Sindicat d'Habitatge de Vallcarca,41.4170513,2.1473496
19/11/2018,"C/ de Llançà, 107","Carrer de Llançà, 107, 08904 L'Hospitalet de Llobregat, Barcelona, Spain",9:15,PAH Barcelona,41.3695128,2.1195361
19/11/2018,"C/ del Rector Triadó, 10","Carrer del Rector Triadó, 10, 08014 Barcelona, Spain",10:30,Grup d'Habitatge de Sants,41.3757533,2.1454017
21/11/2018,"C/ de Nàpols, 18","Carrer de Nàpols, 18, 08018 Barcelona, Spain",11:30,PAHV Gramenet,41.3913211,2.1849528
20/11/2018,"Pg. de Torras i Bages, 90","Passeig de Torras i Bages, 90, 08030 Barcelona, Spain",9:30,500x20,41.4402013,2.1911493
20/11/2018,"C/ de Deià, 3","Carrer de Deià, 3, 08016 Barcelona, Spain",9:30,500x20,41.4325835,2.1773533
20/11/2018,"C/ de Santa Engràcia, 40","Carrer de Santa Engràcia, 40, 08016 Barcelona, Spain",9:50,500x20,41.4402317,2.1780319
20/11/2018,"C/ de les Agudes, 81","Carrer de les Agudes, 81, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4605388,2.1727799
21/11/2018,"C/ de la Petxina, 6","Carrer de la Petxina, 6, 08001 Barcelona, Spain",8:30,️  Stop Desnonaments Raval,41.3814595,2.1723882
21/11/2018,"C/ de Sant Oleguer, 17","Carrer de Sant Oleguer, 17, 08001 Barcelona, Spain",10:00,️  Stop Desnonaments Raval,41.3771439,2.1718919
21/11/2018,"C/ de Sant Vicenç, 14","Carrer de Sant Vicenç, 14, 08001 Barcelona, Spain",10:45,️  Stop Desnonaments Raval,41.3809935,2.1653055
21/11/2018,"C/ Picalquers, 10","Carrer de Picalquers, 10, 08001 Barcelona, Spain",10:45,️  Stop Desnonaments Raval,41.3806303,2.16822
21/11/2018,"C/ Cardona, 8","Carrer de Cardona, 8, 08001 Barcelona, Spain",11:30,️  Stop Desnonaments Raval,41.3810941,2.1656798
21/11/2018,"C/ de Sant Pere Mitjà, 67","Carrer de Sant Pere Mitjà, 67, 08003 Barcelona, Spain",9:30,PAH Barcelona,41.3886539,2.1782042
26/11/2018,"Av. Rasos de Peguera, 214","Av. dels Rasos de Peguera, 214, 08033 Barcelona, Spain",9:00h,️  AVV Ciutat Meridiana,41.4603271,2.172873
26/11/2018,"C/ de la Joia, 81","Barcelona, Spain",8:30h,️  500x20,41.3850639,2.1734035
26/11/2018,"Av Rasos de Peguera, 214","Av. dels Rasos de Peguera, 214, 08033 Barcelona, Spain",9:00h,️  500x20,41.4603271,2.172873
26/11/2018,"Pg. Vall d'Hebron, 210","Passeig de la Vall d'Hebron, 210, 08035 Barcelona, Spain",10:00h,️  500x20,41.4316046,2.1459319
27/11/2018,"Av. Santa Rosa, 38-40",,10:30h,️  PAHV Gramanet,,
27/11/2018,"C/ Dalt del Banús, 66","Carrer de Dalt dels Banús, 66, 08923 Santa Coloma de Gramenet, Barcelona, Spain",10:45h,️  PAHV Gramanet,41.4464635,2.2162306
27/11/2018,"C/ de Sant Antoni Abat, 36","Carrer de Sant Antoni Abat, 36, 08001 Barcelona, Spain",9:45,PAH Barcelona,41.3790993,2.164385
27/11/2018,"C/ d'Elkano, 5","Carrer d'Elkano, 5, 08004 Barcelona, Spain",11:15,PAH Barcelona,41.3723113,2.1655538
27/11/2018,"C/ de Portlligat, 14","Carrer de Portlligat, 14, 08042 Barcelona, Spain",8:30,500x20,41.448533,2.1803418
27/11/2018,"C/ de Sant Antoni Abat, 36","Carrer de Sant Antoni Abat, 36, 08001 Barcelona, Spain",10:00,Raval Resistim,41.3790993,2.164385
27/11/2018,"C/ de Sant Gil, 4","Carrer de Sant Gil, 4, 08001 Barcelona, Spain",10:30,Raval Resistim,41.3809133,2.164912
27/11/2018,"C/ de Ferlandina, 18","Carrer de Ferlandina, 18, 08001 Barcelona, Spain",11:15,Raval Resistim,41.3821006,2.1656747
28/11/2018,"C/ de Finestrat, 11","Carrer de Finestrat, 11, 08026 Barcelona, Spain",A confirmar.,500x20,41.4116337,2.1807893
28/11/2018,"C/ de Xifré, 90","Carrer de Xifré, 90, 08026 Barcelona, Spain",A confirmar.,Observatori d'Habitatge i Turisme del Clot-Camp de l'Arpa,41.410749,2.1812023
27/11/2018,"C/ de Sant Miquel, 88-90","Carrer de Sant Miquel, 88, 08003 Barcelona, Spain",9:00,Comissió d'Habitatge de la Barceloneta,41.3774865,2.1891666
29/11/2018,"C/ Rector Triadó, 34","Carrer del Rector Triadó, 34, 08014 Barcelona, Spain",Hores a confirmar,Grup d'Habitatge de Sants,41.3767756,2.1445351
29/11/2018,"C/ Creu Coberta, 69","Carrer de la Creu Coberta, 69, 08014 Barcelona, Spain",Hores a confirmar,Grup d'Habitatge de Sants,41.3750762,2.1456916
28/11/2018,"C/ de Narbona, 10","Carrer de Narbona, 10, 08019 Barcelona, Spain",8:45,PAH Barcelona,41.4198822,2.2126855
30/11/2018,"C/ de la Font d'en Canyelles, 85","Carrer de la Font d'en Canyelles, 85, 08042 Barcelona, Spain",A confirmar.,500x20,41.4407197,2.174974
30/11/2018,"C/ de Travau, 45","Carrer de Travau, 45, 08031 Barcelona, Spain",A confirmar.,500x20,41.4317629,2.1681379
30/11/2018,"C/ del Mas Duran, 22-24","Carrer del Mas Duran, 22, 08016 Barcelona, Spain",A confirmar.,500x20,41.4435565,2.1793669
30/11/2018,"Av. Rasos de Peguera, 6","Av. dels Rasos de Peguera, 6, 08033 Barcelona, Spain",10:00,AVV Ciutat Meridiana,41.4621263,2.1790702
30/11/2018,"C/ de Sant Feliu de Codines, 107","Carrer de Sant Feliu de Codines, 107, 08033 Barcelona, Spain",11:00,AVV Ciutat Meridiana,41.4557966,2.174159
5/12/2018,"Av. Onze de Setembre, 58","Av. Onze de Setembre, 58, 08820 El Prat de Llobregat, Barcelona, Spain",10:00,,41.3200478,2.0972452
10/12/2018,"C/ Nou de Dulce, 12","Carrer Nou de Dulce, 12, 08001 Barcelona, Spain",11:15,Raval Resistim,41.381012,2.1639705
10/12/2018,"Pl. del Pedró, 3","Plaça del Pedró, 3, 08001 Barcelona, Spain",11:45,Raval Resistim,41.3794314,2.1662664
10/12/2018,"C/ Nou de la Rambla, 154","Carrer Nou de la Rambla, 154, 08004 Barcelona, Spain",9:00,Sindicat de Barri de Poble Sec,41.3722682,2.1671296
10/12/2018,"C/ Magalhaes, 57-59","Carrer de Magalhães, 57, 08004 Barcelona, Spain",9:45,Sindicat de Barri de Poble Sec,41.3725846,2.1611157
10/12/2018,"C/ de Salvà, 40","Carrer de Salvà, 40, 08004 Barcelona, Spain",9:30,PAH Barcelona,41.373085,2.1655358
10/12/2018,"C/ de Meer, 41","Carrer de Meer, 41, 08003 Barcelona, Spain",9:30,Barceloneta diu Prou,41.3776206,2.1903403
10/12/2018,"C/ de Sant Elm, 71","Carrer de Sant Elm, 71, 08003 Barcelona, Spain",10:00,Barceloneta diu Prou,41.3766547,2.1894365
12/12/2018,"C/ Monistrol, 32","Carrer Monistrol, 32, 08012 Barcelona, Spain",A confirmar,Oficina d'Habitatge Popular de Gràcia,41.4015189,2.1637546
12/12/2018,"C/ Monistrol, 32","Carrer Monistrol, 32, 08012 Barcelona, Spain",9:00h,Oficina d'Habitatge Popular de Gràcia,41.4015189,2.1637546
12/12/2018,"C/ 26 de Gener de 1641, 24","Carrer 26 de Gener de 1641, 24, 08014 Barcelona, Spain",8:45h,PAH Barcelona,41.3740054,2.1416211
13/12/2018,"Av. Rasos de Peguera, 112","Av. dels Rasos de Peguera, 112, 08033 Barcelona, Spain",9:00h,AVV Ciutat Meridiana,41.46057,2.17603
13/12/2018,"C/ Mas Duran, 62","Carrer del Mas Duran, 62, 08042 Barcelona, Spain",8:45h,500x20 i AVV Ciutat Meridiana,41.4445605,2.1772379
13/12/2018,"C/ Travau, 37","Carrer de Travau, 37, 08031 Barcelona, Spain",8:45h,500x20 i AVV Ciutat Meridiana,41.4320932,2.1686498
13/12/2018,"Av. Rasos de Peguera, 112","Av. dels Rasos de Peguera, 112, 08033 Barcelona, Spain",10:30h,500x20 i AVV Ciutat Meridiana,41.46057,2.17603
14/12/2018,"C/ Maquinista, 50","Carrer de la Maquinista, 50, 08003 Barcelona, Spain",11:00h,Comissió d'Habitatge de la Barceloneta,41.3809856,2.1900984
14/12/2018,"C/ Roser, 70","Carrer del Roser, 70, 08004 Barcelona, Spain",10:45h,Sindicat de Barri del Poble Sec,41.3720371,2.1657432
18/12/2018,"C/ Igualada, 9","Carrer d'Igualada, 9, 08012 Barcelona, Spain",a confirmar,Oficina d'Habitatge Popular de Gràcia,41.4015093,2.1625321
18/12/2018,"C/ Igualada, 9","Carrer d'Igualada, 9, 08012 Barcelona, Spain",11:15h,Oficina d'Habitatge Popular de Gràcia,41.4015093,2.1625321
18/12/2018,"C/ Moianès, 77","Carrer del Moianès, 77, 08014 Barcelona, Spain",08:45h,Grup d'Habitatge de Sants,41.3747106,2.1423773
19/12/2018,"C/ Les Agudes, 50","Carrer de les Agudes, 50, 08033 Barcelona, Spain",09:00h,AVV Ciutat Meridiana,41.4619548,2.1774647
19/12/2018,"C/ Servet, 131","Carrer de Servet, 131, 08030 Barcelona, Spain",11:00h,Sindicat d'Habitatge de Sant Andreu,41.4374514,2.185386
19/12/2018,"C/ Finestrelles, 13-15","Carrer de Finestrelles, 13, 08033 Barcelona, Spain",10:15h,Sindicat d'Habitatge de Sant Andreu,41.451159,2.1898302
19/12/2018,"C/ Sèrbia, 17","Carrer de Sèrbia, 17, 08041 Barcelona, Spain",9:00h,500x20,41.4182675,2.1707709
19/12/2018,"C/ de les Agudes, 50","Carrer de les Agudes, 50, 08033 Barcelona, Spain",11:00h,AVV Ciutat Meridiana,41.4619548,2.1774647
7/01/2019,"C/ Sant Isidre, 1","Carrer de Sant Isidre, 1, 08004 Barcelona, Spain",9:15,SdB Poble Sec,41.3709225,2.1585406
7/01/2019,"C/ Ricart, 30","Carrer de Ricart, 30, 08004 Barcelona, Spain",10:30,SdB Poble Sec,41.3732618,2.1577658
7/01/2019,"C/ Foneria, 33","Carrer de la Foneria, 33, 08038 Barcelona, Spain",9:00,PAH Barcelona,41.3608475,2.1392335
7/01/2019,"C/ Balboa, 10","Carrer de Balboa, 10, 08003 Barcelona, Spain",10:45,PAH Barcelona,41.3819184,2.1875871
8/01/2019,"C/ Marià Aguiló, 35","Carrer de Marià Aguiló, 35, 08005 Barcelona, Spain",7:30,Suport Casa Àfrica,41.4029105,2.2007852
8/01/2019,"C/ de l'Hortènsia, 22","Carrer de l'Hortènsia, 22, 08004 Barcelona, Spain",10:15,PAH Barcelona,41.3698152,2.1466106
11/01/2019,C/ Concòrdia,"Plaça de la Concòrdia, 08014 Barcelona, Spain",11:15h,Sindicat de Barri del Poble Sec,41.3869429,2.132293
11/01/2019,"Plaça de Sant Pere, 8","Plaça de Sant Pere, 8, 08003 Barcelona, Spain",10:45h,PAH Barcelona,41.3891944,2.1792015
11/01/2019,C/ Sant Elm 76-78,"Carrer de Sant Elm, 76, 08003 Barcelona, Spain",11:30h,Comissió d'habitatge de la Barceloneta,41.3763927,2.1893976
14/01/2019,"C/ Pujades, 19","Carrer de Pujades, 19, 08018 Barcelona, Spain",10:45,PAH Barcelona,41.3928816,2.1885674
14/01/2019,"C/ d'Europa, 14","Carrer d'Europa, 14, 08028 Barcelona, Spain",11:15,Sindicat d'Habitatge de Sant Andreu,41.3867337,2.1288849
15/01/2019,"C/ Vilardell, 4","Carrer de Vilardell, 4, 08014 Barcelona, Spain",9:00h,PAH Barcelona,41.3744719,2.1417064
17/01/2019,C/ Santa Clara 53-55,"Carrer de Pomaret, 17-19, 08017 Barcelona, Spain",10:45h,Comissió d'Habitatge de la Barceloneta,41.4037588,2.12435
17/01/2019,"C/ Creu dels Molers, 15","Carrer de la Creu dels Molers, 15, 08004 Barcelona, Spain",9:30h,Sindicat de Barri del Poble Sec,41.3742188,2.1619907
18/01/2019,C/Andrade 226-228,"Carrer d'Andrade, 226, 08020 Barcelona, Spain",a confirmar,Observatori d'Habitatge i Turisme del Clot,41.418945,2.2052886
17/01/2019,C/de'n Serra 9,"Barcelona, Spain",12:00h,PAH Barcelona,41.3850639,2.1734035
22/01/2019,"C/ de Travau, 32","Carrer de Travau, 32, 08031 Barcelona, Spain",11:45,500x20,41.4328985,2.1691168
22/01/2019,"C/ de Travau, 32","Carrer de Travau, 32, 08031 Barcelona, Spain",11:00,AVV Ciutat Meridiana,41.4328985,2.1691168
24/01/2019,"C/ de Sicília, 200","Carrer de Sicília, 200, 08013 Barcelona, Spain",A confirmar.,Grup d'Habitatge Eixample Dret,41.3972345,2.179548
24/01/2019,"C/ de la Ciutat de Granada, 92","Carrer de la Ciutat de Granada, 92, 08018 Barcelona, Spain",A partir de les 9:00 (a confirmar).,,41.4004692,2.1954429
23/01/2019,"Av. de Can Serra, 31","Avinguda de Can Serra, 31, 08906 L'Hospitalet de Llobregat, Barcelona, Spain",8:30,PAH Barcelona,41.3659009,2.0997655
24/01/2019,"C/ de Pere IV, 117","Carrer de Pere IV, 117, 08018 Barcelona, Spain",10:45,PAH Barcelona,41.4004208,2.1955775
24/01/2019,"C/ de Lepant, 238","Carrer de Lepant, 238, 08013 Barcelona, Spain",11:30,PAH Barcelona,41.402534,2.179401
29/01/2019,"C/ de Sant Andreu, 75","Carrer de Fra Juníper Serra, 75, 08030 Barcelona, Spain",9:30,PAHV Gramenet,41.432965,2.2037283
30/01/2019,"Av. Santa Rosa, 28-30",,9:30,PAHV Gramenet,,
28/01/2019,"Pg. de Santa Coloma, 55 (Escala C)","Passeig de Santa Coloma, 55, 08030 Barcelona, Spain",8:45,500x20,41.4465636,2.1930893
28/01/2019,"Pg. de Fabra i Puig, 99","Passeig de Fabra i Puig, 99, 08016 Barcelona, Spain",9:15,500x20,41.4300765,2.182313
28/01/2019,"C/ d'Ausona, 17","Carrer d'Ausona, 17, 08033 Barcelona, Spain",9:30,500x20,41.4507913,2.1921091
28/01/2019,"C/ de les Agudes, 136","Carrer de les Agudes, 136, 08033 Barcelona, Spain",A partir de les 9h (a confirmar).,AVV Ciutat Meridiana,41.4610616,2.1723953
28/01/2019,"C/ de Vallcivera, 20","Carrer de Vallcivera, 20, 08033 Barcelona, Spain",A partir de les 9h (a confirmar).,AVV Ciutat Meridiana,41.4604851,2.1779437
29/01/2019,"C/ Pere Pelegrí, 29","Carrer de Pere Pelegrí, 29, 08906 L'Hospitalet de Llobregat, Barcelona, Spain",9:15h,PAH Barcelona,41.369302,2.0991431
29/01/2019,"c/ Sant Bartomeu, 8","Carrer de Sant Bartomeu, 8, 08001 Barcelona, Spain",10:00h,Stop Desnonaments Raval,41.3779535,2.1688369
29/01/2019,"c/ Hospital, 139","Carrer de l'Hospital, 139, 08001 Barcelona, Spain",9:30h,Sindicat d'Habitatge del Raval,41.3794681,2.1673406
31/01/2019,"C/ Constitució, 181","Carrer de la Constitució, 181, 08014 Barcelona, Spain",9:15,PAH Barcelona,41.3682217,2.131934
1/02/2019,"Llocs :C/ de les Agudes, 4","Les Agudes, 08469, Girona, Spain",a partir de les 9:00h,AVV Ciutat Meridiana,41.7894996,2.4438986
1/02/2019,"C/ Claramunt, 1","Carrer de Claramunt, 1, 08030 Barcelona, Spain",8:45h,500x20,41.4367599,2.2035704
1/02/2019,"C/ Conca de Tremp, 72","Carrer de la Conca de Tremp, 72, 08032 Barcelona, Spain",a confirmar,500x20,41.4211894,2.1573202
4/02/2019,"C/ Radas, 63","Carrer de Radas, 63, 08004 Barcelona, Spain",a confirmar,Sindicat de Barri de Poble Sec,41.3723301,2.1605793
4/02/2019,"C/ Magalhaes, 13","Carrer de Magalhães, 13, 08004 Barcelona, Spain",a confirmar,Sindicat de Barri de Poble Sec,41.3716195,2.1653875
5/02/2019,"Passatge d'Irlanda, 11","Passatge d'Irlanda, 11, 08030 Barcelona, Spain",10:20,Sindicat d'Habitatge de Sant Andreu,41.4316086,2.1865269
